Date,Store,Sales,DayOfWeek,Promo,StateHoliday,SchoolHoliday,Month,Year,WeekOfYear
2021-06-26,3,11624.17,6,0,0,0,6,2021,25
2021-06-28,3,10201.85,1,0,0,0,6,2021,26
2021-06-29,3,8343.94,2,0,0,0,6,2021,26
2021-06-30,3,10096.23,3,0,0,0,6,2021,26
2021-07-01,3,9647.02,4,0,0,1,7,2021,26
2021-07-02,3,10873.42,5,1,0,1,7,2021,26
2021-07-03,3,9976.36,6,0,0,1,7,2021,26
2021-07-05,3,9365.75,1,0,0,1,7,2021,27
2021-07-06,3,9106.0,2,1,0,1,7,2021,27
2021-07-07,3,9383.85,3,0,0,1,7,2021,27
2021-07-08,3,10928.07,4,0,0,1,7,2021,27
2021-07-09,3,11231.04,5,0,0,1,7,2021,27
2021-07-10,3,12808.94,6,0,0,1,7,2021,27
2021-07-12,3,8243.35,1,0,0,1,7,2021,28
2021-07-13,3,9336.75,2,1,0,1,7,2021,28
2021-07-14,3,10176.74,3,0,0,1,7,2021,28
2021-07-15,3,9328.99,4,0,0,1,7,2021,28
2021-07-16,3,11544.42,5,1,0,1,7,2021,28
2021-07-17,3,12176.51,6,0,0,1,7,2021,28
2021-07-19,3,8755.68,1,0,0,1,7,2021,29
2021-07-20,3,8963.22,2,0,0,1,7,2021,29
2021-07-21,3,8463.18,3,0,0,1,7,2021,29
2021-07-22,3,10728.81,4,0,0,1,7,2021,29
2021-07-23,3,10637.8,5,1,0,1,7,2021,29
2021-07-24,3,15023.88,6,1,0,1,7,2021,29
2021-07-26,3,8775.55,1,0,0,1,7,2021,30
2021-07-27,3,9930.0,2,0,0,1,7,2021,30
2021-07-28,3,9448.21,3,0,0,1,7,2021,30
2021-07-29,3,9200.61,4,0,0,1,7,2021,30
2021-07-30,3,9484.41,5,0,0,1,7,2021,30
2021-07-31,3,10209.08,6,0,0,1,7,2021,30
2021-08-02,3,9991.08,1,0,0,1,8,2021,31
2021-08-03,3,13122.8,2,1,0,1,8,2021,31
2021-08-04,3,12140.2,3,1,0,1,8,2021,31
2021-08-05,3,11876.06,4,1,0,1,8,2021,31
2021-08-06,3,14605.75,5,1,0,1,8,2021,31
2021-08-07,3,11399.05,6,0,0,1,8,2021,31
2021-08-09,3,9427.36,1,0,0,1,8,2021,32
2021-08-10,3,10606.76,2,1,0,1,8,2021,32
2021-08-11,3,11225.49,3,1,0,1,8,2021,32
2021-08-12,3,11168.71,4,1,0,1,8,2021,32
2021-08-13,3,10919.87,5,0,0,1,8,2021,32
2021-08-14,3,13051.79,6,0,0,1,8,2021,32
2021-08-16,3,9427.21,1,0,0,1,8,2021,33
2021-08-17,3,9921.13,2,0,0,1,8,2021,33
2021-08-18,3,12734.42,3,1,0,1,8,2021,33
2021-08-19,3,11706.22,4,1,0,1,8,2021,33
2021-08-20,3,13598.94,5,1,0,1,8,2021,33
2021-08-21,3,15874.66,6,0,0,1,8,2021,33
2021-08-23,3,8907.15,1,0,0,1,8,2021,34
2021-08-24,3,10959.21,2,1,0,1,8,2021,34
2021-08-25,3,10113.31,3,0,0,1,8,2021,34
2021-08-26,3,9523.41,4,0,0,1,8,2021,34
2021-08-27,3,9771.05,5,0,0,1,8,2021,34
2021-08-28,3,12200.49,6,0,0,1,8,2021,34
2021-08-30,3,10201.96,1,0,0,1,8,2021,35
2021-08-31,3,10385.68,2,0,0,1,8,2021,35
2021-09-01,3,11278.24,3,1,0,0,9,2021,35
2021-09-02,3,8637.6,4,0,0,0,9,2021,35
2021-09-03,3,14816.04,5,1,0,0,9,2021,35
2021-09-04,3,15686.07,6,1,0,0,9,2021,35
2021-09-06,3,8846.67,1,0,0,0,9,2021,36
2021-09-07,3,10615.88,2,0,0,0,9,2021,36
2021-09-08,3,9712.44,3,0,0,0,9,2021,36
2021-09-09,3,11734.67,4,1,0,0,9,2021,36
2021-09-10,3,12351.85,5,1,0,0,9,2021,36
2021-09-11,3,14377.03,6,0,0,0,9,2021,36
2021-09-13,3,9668.91,1,1,0,0,9,2021,37
2021-09-14,3,8952.99,2,0,0,0,9,2021,37
2021-09-15,3,10643.32,3,1,0,0,9,2021,37
2021-09-16,3,9695.85,4,1,0,0,9,2021,37
2021-09-17,3,11108.05,5,0,0,0,9,2021,37
2021-09-18,3,13215.19,6,0,0,0,9,2021,37
2021-09-20,3,9286.27,1,0,0,0,9,2021,38
2021-09-21,3,12960.36,2,1,0,0,9,2021,38
2021-09-22,3,13448.01,3,1,0,0,9,2021,38
2021-09-23,3,10262.35,4,0,0,0,9,2021,38
2021-09-24,3,11529.8,5,0,0,0,9,2021,38
2021-09-25,3,15426.57,6,1,0,0,9,2021,38
2021-09-27,3,9706.39,1,0,0,0,9,2021,39
2021-09-28,3,10178.27,2,0,0,0,9,2021,39
2021-09-29,3,10461.72,3,0,0,0,9,2021,39
2021-09-30,3,12031.93,4,1,0,0,9,2021,39
2021-10-01,3,12405.68,5,1,0,0,10,2021,39
2021-10-02,3,17819.41,6,0,0,0,10,2021,39
2021-10-04,3,8838.48,1,0,0,0,10,2021,40
2021-10-05,3,11514.24,2,0,0,0,10,2021,40
2021-10-06,3,8206.52,3,0,0,0,10,2021,40
2021-10-07,3,13952.52,4,1,0,0,10,2021,40
2021-10-08,3,12453.85,5,1,0,0,10,2021,40
2021-10-09,3,13234.44,6,0,0,0,10,2021,40
2021-10-11,3,12275.38,1,1,0,0,10,2021,41
2021-10-12,3,9169.5,2,0,0,0,10,2021,41
2021-10-13,3,10530.07,3,0,0,0,10,2021,41
2021-10-14,3,10933.66,4,0,0,0,10,2021,41
2021-10-15,3,10002.28,5,0,0,0,10,2021,41
2021-10-16,3,12965.18,6,0,0,0,10,2021,41
2021-10-18,3,10857.37,1,0,0,0,10,2021,42
2021-10-19,3,8827.84,2,0,0,0,10,2021,42
2021-10-20,3,10563.3,3,0,0,0,10,2021,42
2021-10-21,3,9902.72,4,0,0,0,10,2021,42
2021-10-22,3,10792.59,5,0,0,0,10,2021,42
2021-10-23,3,14256.63,6,1,0,0,10,2021,42
2021-10-25,3,10000.6,1,0,0,0,10,2021,43
2021-10-26,3,12455.52,2,1,0,0,10,2021,43
2021-10-27,3,13592.98,3,1,0,0,10,2021,43
2021-10-28,3,11833.85,4,0,0,0,10,2021,43
2021-10-29,3,12320.28,5,1,0,0,10,2021,43
2021-10-30,3,12719.42,6,0,0,0,10,2021,43
2021-11-01,3,10021.95,1,0,0,0,11,2021,44
2021-11-02,3,12477.8,2,1,0,0,11,2021,44
2021-11-03,3,11195.5,3,0,0,0,11,2021,44
2021-11-04,3,11698.45,4,0,0,0,11,2021,44
2021-11-05,3,14651.49,5,1,0,0,11,2021,44
2021-11-06,3,14750.45,6,0,0,0,11,2021,44
2021-11-08,3,9471.6,1,0,0,0,11,2021,45
2021-11-09,3,11773.59,2,0,0,0,11,2021,45
2021-11-10,3,9794.99,3,0,0,0,11,2021,45
2021-11-11,3,10808.77,4,0,0,0,11,2021,45
2021-11-12,3,12944.54,5,0,0,0,11,2021,45
2021-11-13,3,15574.99,6,1,0,0,11,2021,45
2021-11-15,3,12697.19,1,1,0,0,11,2021,46
2021-11-16,3,10235.2,2,0,0,0,11,2021,46
2021-11-17,3,9460.38,3,0,0,0,11,2021,46
2021-11-18,3,12236.79,4,0,0,0,11,2021,46
2021-11-19,3,12652.69,5,0,0,0,11,2021,46
2021-11-20,3,15824.09,6,0,0,0,11,2021,46
2021-11-22,3,9435.02,1,0,0,0,11,2021,47
2021-11-23,3,10980.54,2,0,0,0,11,2021,47
2021-11-24,3,12284.62,3,1,0,0,11,2021,47
2021-11-25,3,13987.43,4,1,0,0,11,2021,47
2021-11-26,3,12483.98,5,0,0,0,11,2021,47
2021-11-27,3,13498.08,6,0,0,0,11,2021,47
2021-11-29,3,10288.31,1,0,0,0,11,2021,48
2021-11-30,3,11456.58,2,1,0,0,11,2021,48
2021-12-01,3,13184.87,3,0,0,0,12,2021,48
2021-12-02,3,14770.31,4,0,0,0,12,2021,48
2021-12-03,3,17906.81,5,1,0,0,12,2021,48
2021-12-04,3,16239.46,6,0,0,0,12,2021,48
2021-12-06,3,11842.91,1,0,0,0,12,2021,49
2021-12-07,3,11167.68,2,0,0,0,12,2021,49
2021-12-08,3,11235.01,3,0,0,0,12,2021,49
2021-12-09,3,14353.42,4,0,0,0,12,2021,49
2021-12-10,3,14659.97,5,0,0,0,12,2021,49
2021-12-11,3,16376.66,6,0,0,0,12,2021,49
2021-12-13,3,12437.67,1,0,0,0,12,2021,50
2021-12-14,3,13594.9,2,0,0,0,12,2021,50
2021-12-15,3,16664.98,3,1,0,0,12,2021,50
2021-12-16,3,12235.71,4,0,0,0,12,2021,50
2021-12-17,3,14808.79,5,1,0,0,12,2021,50
2021-12-18,3,17277.26,6,0,0,1,12,2021,50
2021-12-20,3,13570.27,1,0,0,1,12,2021,51
2021-12-21,3,14165.14,2,1,0,1,12,2021,51
2021-12-22,3,12767.65,3,0,0,1,12,2021,51
2021-12-23,3,13425.28,4,0,0,1,12,2021,51
2021-12-24,3,18725.66,5,0,0,1,12,2021,51
2021-12-25,3,7498.87,6,1,1,0,12,2021,51
2021-12-27,3,13431.66,1,1,0,1,12,2021,52
2021-12-28,3,16639.96,2,0,0,1,12,2021,52
2021-12-29,3,15884.5,3,1,0,1,12,2021,52
2021-12-30,3,14480.43,4,1,0,1,12,2021,52
2021-12-31,3,20434.99,5,0,0,1,12,2021,52
2022-01-01,3,5445.3,6,1,1,0,1,2022,52
2022-01-03,3,8633.73,1,0,0,0,1,2022,1
2022-01-04,3,9845.48,2,1,0,0,1,2022,1
2022-01-05,3,7671.47,3,0,0,0,1,2022,1
2022-01-06,3,10109.96,4,0,0,0,1,2022,1
2022-01-07,3,8652.72,5,0,0,0,1,2022,1
2022-01-08,3,11670.22,6,0,0,0,1,2022,1
2022-01-10,3,8742.9,1,1,0,0,1,2022,2
2022-01-11,3,8036.38,2,0,0,0,1,2022,2
2022-01-12,3,7722.78,3,0,0,0,1,2022,2
2022-01-13,3,9117.81,4,0,0,0,1,2022,2
2022-01-14,3,9644.45,5,0,0,0,1,2022,2
2022-01-15,3,9057.62,6,0,0,0,1,2022,2
2022-01-17,3,10493.21,1,1,0,0,1,2022,3
2022-01-18,3,9549.5,2,1,0,0,1,2022,3
2022-01-19,3,8530.51,3,0,0,0,1,2022,3
2022-01-20,3,9309.68,4,0,0,0,1,2022,3
2022-01-21,3,9878.78,5,1,0,0,1,2022,3
2022-01-22,3,10716.9,6,0,0,0,1,2022,3
2022-01-24,3,8728.08,1,0,0,0,1,2022,4
2022-01-25,3,7127.37,2,0,0,0,1,2022,4
2022-01-26,3,7606.3,3,0,0,0,1,2022,4
2022-01-27,3,8035.02,4,0,0,0,1,2022,4
2022-01-28,3,8976.61,5,1,0,0,1,2022,4
2022-01-29,3,10237.01,6,0,0,0,1,2022,4
2022-01-31,3,7817.87,1,0,0,0,1,2022,5
2022-02-01,3,8113.53,2,0,0,0,2,2022,5
2022-02-02,3,9400.67,3,1,0,0,2,2022,5
2022-02-03,3,8833.58,4,0,0,0,2,2022,5
2022-02-04,3,8701.72,5,0,0,0,2,2022,5
2022-02-05,3,12388.48,6,1,0,0,2,2022,5
2022-02-07,3,8619.02,1,1,0,0,2,2022,6
2022-02-08,3,7824.74,2,0,0,0,2,2022,6
2022-02-09,3,8260.29,3,0,0,0,2,2022,6
2022-02-10,3,7522.7,4,0,0,0,2,2022,6
2022-02-11,3,9862.14,5,1,0,0,2,2022,6
2022-02-12,3,10198.44,6,0,0,0,2,2022,6
2022-02-14,3,10673.26,1,1,0,0,2,2022,7
2022-02-15,3,9555.31,2,0,0,0,2,2022,7
2022-02-16,3,8642.13,3,0,0,0,2,2022,7
2022-02-17,3,10580.78,4,0,0,0,2,2022,7
2022-02-18,3,9638.57,5,0,0,0,2,2022,7
2022-02-19,3,12260.46,6,1,0,0,2,2022,7
2022-02-21,3,6785.08,1,0,0,0,2,2022,8
2022-02-22,3,11636.65,2,1,0,0,2,2022,8
2022-02-23,3,9866.01,3,0,0,0,2,2022,8
2022-02-24,3,9300.38,4,0,0,0,2,2022,8
2022-02-25,3,10645.26,5,0,0,0,2,2022,8
2022-02-26,3,11192.79,6,0,0,0,2,2022,8
2022-02-28,3,8752.69,1,0,0,0,2,2022,9
2022-03-01,3,9412.7,2,0,0,0,3,2022,9
2022-03-02,3,9137.47,3,0,0,0,3,2022,9
2022-03-03,3,10356.66,4,0,0,0,3,2022,9
2022-03-04,3,10494.19,5,0,0,0,3,2022,9
2022-03-05,3,11998.17,6,0,0,0,3,2022,9
2022-03-07,3,10660.58,1,0,0,0,3,2022,10
2022-03-08,3,8979.66,2,0,0,0,3,2022,10
2022-03-09,3,11444.73,3,1,0,0,3,2022,10
2022-03-10,3,10834.48,4,0,0,0,3,2022,10
2022-03-11,3,10016.85,5,0,0,0,3,2022,10
2022-03-12,3,14412.94,6,0,0,0,3,2022,10
2022-03-14,3,11015.37,1,0,0,0,3,2022,11
2022-03-15,3,9110.9,2,0,0,0,3,2022,11
2022-03-16,3,8876.44,3,0,0,0,3,2022,11
2022-03-17,3,8414.8,4,0,0,0,3,2022,11
2022-03-18,3,10842.39,5,0,0,0,3,2022,11
2022-03-19,3,15278.5,6,1,0,0,3,2022,11
2022-03-21,3,10564.98,1,1,0,0,3,2022,12
2022-03-22,3,11312.71,2,1,0,0,3,2022,12
2022-03-23,3,10127.18,3,0,0,0,3,2022,12
2022-03-24,3,10275.93,4,0,0,0,3,2022,12
2022-03-25,3,10493.55,5,0,0,0,3,2022,12
2022-03-26,3,12886.21,6,0,0,0,3,2022,12
2022-03-28,3,9860.47,1,0,0,0,3,2022,13
2022-03-29,3,10535.95,2,1,0,0,3,2022,13
2022-03-30,3,9005.78,3,0,0,0,3,2022,13
2022-03-31,3,11540.72,4,1,0,0,3,2022,13
2022-04-01,3,14850.82,5,1,0,0,4,2022,13
2022-04-02,3,11489.9,6,0,0,0,4,2022,13
2022-04-04,3,9939.14,1,0,0,0,4,2022,14
2022-04-05,3,10865.18,2,1,0,0,4,2022,14
2022-04-06,3,8306.99,3,0,0,0,4,2022,14
2022-04-07,3,10942.05,4,0,0,0,4,2022,14
2022-04-08,3,11058.24,5,0,0,0,4,2022,14
2022-04-09,3,11193.84,6,1,0,0,4,2022,14
2022-04-11,3,9974.75,1,0,0,0,4,2022,15
2022-04-12,3,10461.88,2,0,0,0,4,2022,15
2022-04-13,3,11137.76,3,1,0,0,4,2022,15
2022-04-14,3,13094.97,4,0,0,0,4,2022,15
2022-04-15,3,4162.24,5,0,1,0,4,2022,15
2022-04-16,3,15461.39,6,0,0,0,4,2022,15
2022-04-18,3,3789.93,1,0,1,0,4,2022,16
2022-04-19,3,10539.21,2,1,0,0,4,2022,16
2022-04-20,3,7956.92,3,0,0,0,4,2022,16
2022-04-21,3,10970.03,4,1,0,0,4,2022,16
2022-04-22,3,11771.7,5,1,0,0,4,2022,16
2022-04-23,3,11128.67,6,0,0,0,4,2022,16
2022-04-25,3,10079.31,1,0,0,0,4,2022,17
2022-04-26,3,9870.57,2,0,0,0,4,2022,17
2022-04-27,3,10558.52,3,0,0,0,4,2022,17
2022-04-28,3,10847.4,4,0,0,0,4,2022,17
2022-04-29,3,13301.09,5,1,0,0,4,2022,17
2022-04-30,3,17623.63,6,1,0,0,4,2022,17
2022-05-02,3,10822.4,1,0,0,0,5,2022,18
2022-05-03,3,11536.87,2,1,0,0,5,2022,18
2022-05-04,3,12920.2,3,1,0,0,5,2022,18
2022-05-05,3,9138.83,4,0,0,0,5,2022,18
2022-05-06,3,9329.76,5,0,0,0,5,2022,18
2022-05-07,3,15044.92,6,0,0,0,5,2022,18
2022-05-09,3,11865.99,1,1,0,0,5,2022,19
2022-05-10,3,9605.88,2,0,0,0,5,2022,19
2022-05-11,3,9960.62,3,0,0,0,5,2022,19
2022-05-12,3,11203.79,4,0,0,0,5,2022,19
2022-05-13,3,10785.51,5,0,0,0,5,2022,19
2022-05-14,3,13536.95,6,0,0,0,5,2022,19
2022-05-16,3,12122.47,1,1,0,0,5,2022,20
2022-05-17,3,12086.07,2,1,0,0,5,2022,20
2022-05-18,3,10262.74,3,0,0,0,5,2022,20
2022-05-19,3,10097.04,4,0,0,0,5,2022,20
2022-05-20,3,12062.56,5,0,0,0,5,2022,20
2022-05-21,3,14632.75,6,1,0,0,5,2022,20
2022-05-23,3,8619.51,1,0,0,0,5,2022,21
2022-05-24,3,10806.33,2,0,0,0,5,2022,21
2022-05-25,3,9733.6,3,0,0,0,5,2022,21
2022-05-26,3,11776.06,4,1,0,0,5,2022,21
2022-05-27,3,9917.68,5,0,0,0,5,2022,21
2022-05-28,3,14969.04,6,1,0,0,5,2022,21
2022-05-30,3,11736.68,1,1,0,0,5,2022,22
2022-05-31,3,10207.51,2,0,0,0,5,2022,22
2022-06-01,3,9268.86,3,0,0,0,6,2022,22
2022-06-02,3,11173.51,4,0,0,0,6,2022,22
2022-06-03,3,11100.0,5,0,0,0,6,2022,22
2022-06-04,3,12617.47,6,0,0,0,6,2022,22
2022-06-06,3,10200.05,1,0,0,0,6,2022,23
2022-06-07,3,10184.27,2,0,0,0,6,2022,23
2022-06-08,3,10783.32,3,1,0,0,6,2022,23
2022-06-09,3,10458.4,4,0,0,0,6,2022,23
2022-06-10,3,10554.54,5,0,0,0,6,2022,23
2022-06-11,3,13775.5,6,0,0,0,6,2022,23
2022-06-13,3,12282.36,1,1,0,0,6,2022,24
2022-06-14,3,8971.85,2,0,0,0,6,2022,24
2022-06-15,3,8864.84,3,0,0,0,6,2022,24
2022-06-16,3,10964.41,4,0,0,0,6,2022,24
2022-06-17,3,10627.67,5,1,0,0,6,2022,24
2022-06-18,3,13579.51,6,0,0,0,6,2022,24
2022-06-20,3,11660.61,1,1,0,0,6,2022,25
2022-06-21,3,10493.42,2,1,0,0,6,2022,25
2022-06-22,3,8425.01,3,0,0,0,6,2022,25
2022-06-23,3,9419.21,4,0,0,0,6,2022,25
2022-06-24,3,11808.01,5,0,0,0,6,2022,25
2022-06-25,3,11191.83,6,0,0,0,6,2022,25
2022-06-27,3,8623.81,1,0,0,0,6,2022,26
2022-06-28,3,11214.43,2,1,0,0,6,2022,26
2022-06-29,3,9843.13,3,0,0,0,6,2022,26
2022-06-30,3,12862.89,4,1,0,0,6,2022,26
2022-07-01,3,11389.22,5,1,0,1,7,2022,26
2022-07-02,3,11221.46,6,0,0,1,7,2022,26
2022-07-04,3,11277.28,1,1,0,1,7,2022,27
2022-07-05,3,10841.87,2,0,0,1,7,2022,27
2022-07-06,3,9561.53,3,0,0,1,7,2022,27
2022-07-07,3,9747.91,4,0,0,1,7,2022,27
2022-07-08,3,10631.59,5,0,0,1,7,2022,27
2022-07-09,3,13508.92,6,1,0,1,7,2022,27
2022-07-11,3,9040.82,1,0,0,1,7,2022,28
2022-07-12,3,10807.07,2,0,0,1,7,2022,28
2022-07-13,3,10530.99,3,1,0,1,7,2022,28
2022-07-14,3,8858.44,4,0,0,1,7,2022,28
2022-07-15,3,11387.47,5,0,0,1,7,2022,28
2022-07-16,3,14055.33,6,0,0,1,7,2022,28
2022-07-18,3,10548.96,1,0,0,1,7,2022,29
2022-07-19,3,10529.43,2,0,0,1,7,2022,29
2022-07-20,3,9691.58,3,0,0,1,7,2022,29
2022-07-21,3,11360.96,4,1,0,1,7,2022,29
2022-07-22,3,11769.87,5,1,0,1,7,2022,29
2022-07-23,3,12340.76,6,0,0,1,7,2022,29
2022-07-25,3,8736.0,1,0,0,1,7,2022,30
2022-07-26,3,10532.89,2,0,0,1,7,2022,30
2022-07-27,3,8585.07,3,0,0,1,7,2022,30
2022-07-28,3,9247.39,4,0,0,1,7,2022,30
2022-07-29,3,11005.8,5,0,0,1,7,2022,30
2022-07-30,3,13530.57,6,0,0,1,7,2022,30
2022-08-01,3,9083.75,1,0,0,1,8,2022,31
2022-08-02,3,10611.66,2,0,0,1,8,2022,31
2022-08-03,3,8666.18,3,0,0,1,8,2022,31
2022-08-04,3,11344.6,4,0,0,1,8,2022,31
2022-08-05,3,11788.12,5,0,0,1,8,2022,31
2022-08-06,3,15177.11,6,1,0,1,8,2022,31
2022-08-08,3,11912.17,1,1,0,1,8,2022,32
2022-08-09,3,11422.7,2,0,0,1,8,2022,32
2022-08-10,3,9824.01,3,0,0,1,8,2022,32
2022-08-11,3,10255.54,4,0,0,1,8,2022,32
2022-08-12,3,14147.69,5,1,0,1,8,2022,32
2022-08-13,3,12599.53,6,0,0,1,8,2022,32
2022-08-15,3,10588.01,1,0,0,1,8,2022,33
2022-08-16,3,10212.15,2,0,0,1,8,2022,33
2022-08-17,3,9599.0,3,0,0,1,8,2022,33
2022-08-18,3,11011.88,4,0,0,1,8,2022,33
2022-08-19,3,11617.19,5,0,0,1,8,2022,33
2022-08-20,3,14367.84,6,0,0,1,8,2022,33
2022-08-22,3,11094.44,1,1,0,1,8,2022,34
2022-08-23,3,10339.79,2,0,0,1,8,2022,34
2022-08-24,3,9842.23,3,0,0,1,8,2022,34
2022-08-25,3,11726.82,4,0,0,1,8,2022,34
2022-08-26,3,13492.09,5,0,0,1,8,2022,34
2022-08-27,3,14132.42,6,0,0,1,8,2022,34
2022-08-29,3,12605.71,1,1,0,1,8,2022,35
2022-08-30,3,11401.87,2,1,0,1,8,2022,35
2022-08-31,3,12358.13,3,0,0,1,8,2022,35
2022-09-01,3,12752.46,4,1,0,0,9,2022,35
2022-09-02,3,12110.0,5,0,0,0,9,2022,35
2022-09-03,3,11891.53,6,0,0,0,9,2022,35
2022-09-05,3,11065.4,1,1,0,0,9,2022,36
2022-09-06,3,15080.05,2,1,0,0,9,2022,36
2022-09-07,3,10087.58,3,0,0,0,9,2022,36
2022-09-08,3,11281.61,4,0,0,0,9,2022,36
2022-09-09,3,11426.91,5,0,0,0,9,2022,36
2022-09-10,3,14461.85,6,1,0,0,9,2022,36
2022-09-12,3,12053.86,1,1,0,0,9,2022,37
2022-09-13,3,10833.79,2,0,0,0,9,2022,37
2022-09-14,3,12098.8,3,1,0,0,9,2022,37
2022-09-15,3,11142.32,4,0,0,0,9,2022,37
2022-09-16,3,12284.7,5,0,0,0,9,2022,37
2022-09-17,3,11915.79,6,0,0,0,9,2022,37
2022-09-19,3,10140.94,1,0,0,0,9,2022,38
2022-09-20,3,11847.24,2,1,0,0,9,2022,38
2022-09-21,3,10530.17,3,0,0,0,9,2022,38
2022-09-22,3,11615.79,4,0,0,0,9,2022,38
2022-09-23,3,12177.7,5,0,0,0,9,2022,38
2022-09-24,3,16371.33,6,1,0,0,9,2022,38
2022-09-26,3,12151.25,1,1,0,0,9,2022,39
2022-09-27,3,10687.49,2,0,0,0,9,2022,39
2022-09-28,3,9219.13,3,0,0,0,9,2022,39
2022-09-29,3,11550.05,4,0,0,0,9,2022,39
2022-09-30,3,11699.98,5,1,0,0,9,2022,39
2022-10-01,3,13440.11,6,0,0,0,10,2022,39
2022-10-03,3,3920.09,1,1,1,0,10,2022,40
2022-10-04,3,14287.07,2,1,0,0,10,2022,40
2022-10-05,3,10545.52,3,0,0,0,10,2022,40
2022-10-06,3,11474.58,4,0,0,0,10,2022,40
2022-10-07,3,13528.91,5,1,0,0,10,2022,40
2022-10-08,3,12791.04,6,0,0,0,10,2022,40
2022-10-10,3,13339.37,1,1,0,0,10,2022,41
2022-10-11,3,12065.8,2,1,0,0,10,2022,41
2022-10-12,3,12834.02,3,1,0,0,10,2022,41
2022-10-13,3,10260.39,4,0,0,0,10,2022,41
2022-10-14,3,14229.92,5,0,0,0,10,2022,41
2022-10-15,3,16953.72,6,1,0,0,10,2022,41
2022-10-17,3,11712.52,1,1,0,0,10,2022,42
2022-10-18,3,10831.39,2,0,0,0,10,2022,42
2022-10-19,3,12826.95,3,0,0,0,10,2022,42
2022-10-20,3,12303.85,4,0,0,0,10,2022,42
2022-10-21,3,12116.94,5,0,0,0,10,2022,42
2022-10-22,3,18873.89,6,1,0,0,10,2022,42
2022-10-24,3,10929.83,1,0,0,0,10,2022,43
2022-10-25,3,10173.31,2,0,0,0,10,2022,43
2022-10-26,3,12755.65,3,0,0,0,10,2022,43
2022-10-27,3,12107.03,4,0,0,0,10,2022,43
2022-10-28,3,12323.06,5,0,0,0,10,2022,43
2022-10-29,3,13794.07,6,1,0,0,10,2022,43
2022-10-31,3,8527.73,1,0,0,0,10,2022,44
2022-11-01,3,10695.07,2,0,0,0,11,2022,44
2022-11-02,3,10854.6,3,0,0,0,11,2022,44
2022-11-03,3,11639.76,4,0,0,0,11,2022,44
2022-11-04,3,11877.17,5,0,0,0,11,2022,44
2022-11-05,3,14477.82,6,0,0,0,11,2022,44
2022-11-07,3,11360.61,1,0,0,0,11,2022,45
2022-11-08,3,11197.58,2,0,0,0,11,2022,45
2022-11-09,3,12544.67,3,0,0,0,11,2022,45
2022-11-10,3,12684.96,4,1,0,0,11,2022,45
2022-11-11,3,12340.0,5,1,0,0,11,2022,45
2022-11-12,3,18880.88,6,0,0,0,11,2022,45
2022-11-14,3,12600.19,1,0,0,0,11,2022,46
2022-11-15,3,11034.05,2,0,0,0,11,2022,46
2022-11-16,3,11239.16,3,0,0,0,11,2022,46
2022-11-17,3,13555.05,4,0,0,0,11,2022,46
2022-11-18,3,13106.34,5,0,0,0,11,2022,46
2022-11-19,3,16675.75,6,0,0,0,11,2022,46
2022-11-21,3,13083.89,1,0,0,0,11,2022,47
2022-11-22,3,12224.91,2,1,0,0,11,2022,47
2022-11-23,3,9995.23,3,0,0,0,11,2022,47
2022-11-24,3,11237.13,4,0,0,0,11,2022,47
2022-11-25,3,12424.08,5,0,0,0,11,2022,47
2022-11-26,3,21018.12,6,1,0,0,11,2022,47
2022-11-28,3,12013.28,1,0,0,0,11,2022,48
2022-11-29,3,11453.82,2,0,0,0,11,2022,48
2022-11-30,3,13071.67,3,0,0,0,11,2022,48
2022-12-01,3,15349.49,4,1,0,0,12,2022,48
2022-12-02,3,17554.75,5,1,0,0,12,2022,48
2022-12-03,3,15953.0,6,0,0,0,12,2022,48
2022-12-05,3,12068.43,1,0,0,0,12,2022,49
2022-12-06,3,15094.8,2,1,0,0,12,2022,49
2022-12-07,3,14390.48,3,0,0,0,12,2022,49
2022-12-08,3,11491.74,4,0,0,0,12,2022,49
2022-12-09,3,15832.79,5,0,0,0,12,2022,49
2022-12-10,3,15324.53,6,0,0,0,12,2022,49
2022-12-12,3,14021.98,1,0,0,0,12,2022,50
2022-12-13,3,14085.69,2,0,0,0,12,2022,50
2022-12-14,3,16869.69,3,1,0,0,12,2022,50
2022-12-15,3,14754.07,4,0,0,0,12,2022,50
2022-12-16,3,15102.54,5,1,0,0,12,2022,50
2022-12-17,3,17764.58,6,0,0,0,12,2022,50
2022-12-19,3,16501.91,1,1,0,1,12,2022,51
2022-12-20,3,15736.11,2,0,0,1,12,2022,51
2022-12-21,3,12849.66,3,0,0,1,12,2022,51
2022-12-22,3,13945.66,4,0,0,1,12,2022,51
2022-12-23,3,19808.36,5,1,0,1,12,2022,51
2022-12-24,3,21549.84,6,0,0,1,12,2022,51
2022-12-26,3,6049.67,1,1,1,0,12,2022,52
2022-12-27,3,14899.4,2,0,0,1,12,2022,52
2022-12-28,3,12867.55,3,0,0,1,12,2022,52
2022-12-29,3,20963.22,4,0,0,1,12,2022,52
2022-12-30,3,14162.93,5,0,0,1,12,2022,52
2022-12-31,3,22513.41,6,0,0,1,12,2022,52
2023-01-02,3,7545.92,1,0,0,0,1,2023,1
2023-01-03,3,8270.5,2,0,0,0,1,2023,1
2023-01-04,3,6969.51,3,0,0,0,1,2023,1
2023-01-05,3,7814.01,4,0,0,0,1,2023,1
2023-01-06,3,10834.63,5,1,0,0,1,2023,1
